,lsoa,latitude,longitude,area,month,score_0,score_1
152,E01004770,53.60621999999999,-2.4217400000000002,808107.6667,8,0,2
153,E01004770,53.60621999999999,-2.4217400000000002,808107.6667,9,3,2
154,E01004770,53.60621999999999,-2.4217400000000002,808107.6667,10,0,1
155,E01004770,53.60621999999999,-2.4217400000000002,808107.6667,11,2,3
156,E01004771,53.61081,-2.43455,252031.7436,0,2,0
157,E01004771,53.61081,-2.43455,252031.7436,1,1,1
158,E01004771,53.61081,-2.43455,252031.7436,2,8,3
159,E01004771,53.61081,-2.43455,252031.7436,3,2,6
160,E01004771,53.61081,-2.43455,252031.7436,4,2,5
161,E01004771,53.61081,-2.43455,252031.7436,5,6,4
162,E01004771,53.61081,-2.43455,252031.7436,6,3,8
163,E01004771,53.61081,-2.43455,252031.7436,7,4,9
164,E01004771,53.61081,-2.43455,252031.7436,8,7,5
165,E01004771,53.61081,-2.43455,252031.7436,9,5,6
166,E01004771,53.61081,-2.43455,252031.7436,10,3,5
167,E01004771,53.61081,-2.43455,252031.7436,11,1,3
168,E01004773,53.60553,-2.43067,428045.34,0,8,3
169,E01004773,53.60553,-2.43067,428045.34,1,4,5
170,E01004773,53.60553,-2.43067,428045.34,2,6,4
171,E01004773,53.60553,-2.43067,428045.34,3,7,3
172,E01004773,53.60553,-2.43067,428045.34,4,6,7
173,E01004773,53.60553,-2.43067,428045.34,5,7,6
174,E01004773,53.60553,-2.43067,428045.34,6,10,5
175,E01004773,53.60553,-2.43067,428045.34,7,2,8
176,E01004773,53.60553,-2.43067,428045.34,8,3,6
177,E01004773,53.60553,-2.43067,428045.34,9,3,5
178,E01004773,53.60553,-2.43067,428045.34,10,1,6
179,E01004773,53.60553,-2.43067,428045.34,11,14,6
180,E01004809,53.61581999999999,-2.4227,572248.441,0,7,13
181,E01004809,53.61581999999999,-2.4227,572248.441,1,6,2
182,E01004809,53.61581999999999,-2.4227,572248.441,2,4,7
183,E01004809,53.61581999999999,-2.4227,572248.441,3,11,10
184,E01004809,53.61581999999999,-2.4227,572248.441,4,4,11
185,E01004809,53.61581999999999,-2.4227,572248.441,5,14,8
186,E01004809,53.61581999999999,-2.4227,572248.441,6,5,5
187,E01004809,53.61581999999999,-2.4227,572248.441,7,4,8
188,E01004809,53.61581999999999,-2.4227,572248.441,8,8,9
189,E01004809,53.61581999999999,-2.4227,572248.441,9,4,3
190,E01004809,53.61581999999999,-2.4227,572248.441,10,5,4
191,E01004809,53.61581999999999,-2.4227,572248.441,11,1,5
192,E01004777,53.59788,-2.55286,366957.5917,0,5,5
193,E01004777,53.59788,-2.55286,366957.5917,1,5,4
194,E01004777,53.59788,-2.55286,366957.5917,2,5,4
195,E01004777,53.59788,-2.55286,366957.5917,3,4,6
196,E01004777,53.59788,-2.55286,366957.5917,4,4,9
197,E01004777,53.59788,-2.55286,366957.5917,5,12,7
198,E01004777,53.59788,-2.55286,366957.5917,6,7,3
199,E01004777,53.59788,-2.55286,366957.5917,7,2,5
200,E01004777,53.59788,-2.55286,366957.5917,8,2,11
201,E01004777,53.59788,-2.55286,366957.5917,9,8,7
202,E01004777,53.59788,-2.55286,366957.5917,10,10,6
203,E01004777,53.59788,-2.55286,366957.5917,11,3,7
204,E01004881,53.601459999999996,-2.5502599999999997,245099.0525,0,6,10
205,E01004881,53.601459999999996,-2.5502599999999997,245099.0525,1,11,8
206,E01004881,53.601459999999996,-2.5502599999999997,245099.0525,2,11,6
207,E01004881,53.601459999999996,-2.5502599999999997,245099.0525,3,8,6
208,E01004881,53.601459999999996,-2.5502599999999997,245099.0525,4,13,10
209,E01004881,53.601459999999996,-2.5502599999999997,245099.0525,5,14,13
210,E01004881,53.601459999999996,-2.5502599999999997,245099.0525,6,8,4
211,E01004881,53.601459999999996,-2.5502599999999997,245099.0525,7,5,5
212,E01004881,53.601459999999996,-2.5502599999999997,245099.0525,8,4,7
